      0.48300      -0.87429     -27.99331     -10.73708
      0.48460      -0.86230     -26.78930     -10.45374
      0.48620      -0.85209     -24.98328      -9.91333
      0.48780      -0.99597     -31.00334     -10.34342
      0.48940      -0.98648     -31.00334     -10.44290
      0.49100      -0.85814     -26.18729     -10.28522
      0.49260      -0.90497     -28.59532     -10.57764
      0.49420      -0.89778     -28.59532     -10.66232
      0.49580      -0.89256     -28.59532     -10.72462
      0.49740      -0.99319     -31.00334     -10.37235
      0.49900      -0.96244     -30.40134     -10.51609
      0.50060      -0.92391     -29.19732     -10.55993
      0.50220      -0.89328     -28.59532     -10.71599
      0.50380      -0.87068     -26.78930     -10.35313
      0.50540      -0.89503     -28.59532     -10.69509
      0.50700      -0.97182     -30.40134     -10.41453
      0.50860      -0.96368     -30.40134     -10.50252
      0.51020      -1.02230     -31.60535     -10.25270
      0.51180      -0.85805     -24.98328      -9.84456
      0.51340      -0.94773     -29.79933     -10.48745
      0.51500      -0.95986     -30.40134     -10.54434
      0.51660      -0.89498     -27.99331     -10.48892
      0.51820      -0.87705     -26.78930     -10.27790
      0.51980      -0.86132     -26.18729     -10.24724
      0.52140      -0.94918     -29.79933     -10.47147
      0.52300      -0.85138     -24.38127      -9.69734
      0.52460      -0.86219     -26.18729     -10.23692
      0.52620      -0.95043     -29.79933     -10.45764
      0.52780      -0.91996     -28.59532     -10.40527
      0.52940      -0.86191     -26.18729     -10.24022
      0.53100      -0.91546     -28.59532     -10.45642
      0.53260      -0.89086     -27.39130     -10.32857
      0.53420      -0.86133     -26.18729     -10.24711
      0.53580      -0.85966     -26.78930     -10.48582
      0.53740      -0.98545     -30.40134     -10.27048
      0.53900      -0.85334     -24.38127      -9.67513
      0.54060      -1.03877     -31.60535     -10.09014
      0.54220      -0.94279     -29.19732     -10.34836
      0.54380      -0.90752     -27.99331     -10.34396
      0.54540      -0.88399     -27.39130     -10.40878
      0.54700      -0.86590     -26.18729     -10.19297
      0.54860      -0.92131     -28.59532     -10.39004
      0.55020      -0.85309     -24.38127      -9.67791
      0.55180      -0.88894     -27.39130     -10.35090
      0.55340      -0.97268     -29.79933     -10.21847
      0.55500      -0.86737     -26.18729     -10.17569
      0.55660      -0.86451     -26.78930     -10.42692
      0.55820      -0.90622     -27.99331     -10.35885
      0.55980      -0.85879     -26.18729     -10.27741
      0.56140      -0.97639     -29.79933     -10.17966
      0.56300      -0.85748     -26.18729     -10.29305
      0.56460      -1.02906     -31.00334     -10.01085
      0.56620      -1.01897     -31.00334     -10.10993
      0.56780      -0.85984     -26.18729     -10.26489
      0.56940      -0.95696     -29.19732     -10.19520
      0.57100      -0.85727     -24.38127      -9.63072
      0.57260      -0.87441     -26.78930     -10.30890
      0.57420      -1.04588     -31.60535     -10.02152
      0.57580      -1.03629     -31.60535     -10.11426
      0.57740      -0.98271     -29.79933     -10.11414
      0.57900      -0.85948     -24.98328      -9.82817
      0.58060      -0.86763     -26.18729     -10.17265
      0.58220      -0.90696     -27.39130     -10.14526
      0.58380      -0.85366     -25.58528     -10.11770
      0.58540      -0.85820     -26.18729     -10.28448
      0.58700      -0.90561     -27.39130     -10.16037
      0.58860      -0.85456     -24.38127      -9.66126
      0.59020      -1.05157     -31.60535      -9.96734
      0.59180      -0.87821     -26.78930     -10.26425
      0.59340      -0.85229     -24.98328      -9.91100
      0.59500      -0.87759     -26.78930     -10.27157
      0.59660      -0.99813     -29.79933      -9.95785
      0.59820      -0.87742     -26.78930     -10.27349
      0.59980      -1.03552     -31.00334      -9.94843
      0.60140      -1.02585     -31.00334     -10.04214
      0.60300      -0.86162     -25.58528     -10.02423
      0.60460      -0.94213     -27.99331      -9.96403
      0.60620      -0.85759     -25.58528     -10.07133
      0.60780      -0.85313     -23.77926      -9.45256
      0.60940      -1.01377     -30.40134      -9.98365
      0.61100      -0.99251     -29.79933     -10.01433
      0.61260      -1.08293     -32.20736      -9.84335
      0.61420      -1.00517     -30.40134     -10.06904
      0.61580      -0.92141     -27.39130      -9.98615
      0.61740      -1.00422     -30.40134     -10.07860
      0.61900      -1.02203     -31.00334     -10.07974
      0.62060      -1.04901     -31.60535      -9.99163
      0.62220      -0.92307     -27.39130      -9.96813
      0.62380      -0.88516     -26.18729      -9.97122
      0.62540      -1.05203     -31.60535      -9.96297
      0.62700      -0.94747     -27.99331      -9.90779
      0.62860      -0.85052     -23.17726      -9.25500
      0.63020      -0.90051     -26.78930     -10.01015
      0.63180      -0.89355     -26.78930     -10.08813
      0.63340      -1.03409     -31.00334      -9.96218
      0.63500      -0.87788     -26.18729     -10.05388
      0.63660      -0.97765     -28.59532      -9.79123
      0.63820      -1.03415     -31.00334      -9.96159
      0.63980      -0.87357     -25.58528      -9.88715
      0.64140      -0.87485     -26.18729     -10.08878
      0.64300      -0.93030     -27.39130      -9.89064
      0.64460      -0.99688     -29.19732      -9.78694
      0.64620      -1.00348     -29.79933      -9.90480
      0.64780      -0.86981     -24.98328      -9.71145
      0.64940      -0.90406     -26.78930      -9.97080
      0.65100      -0.87848     -26.18729     -10.04705
      0.65260      -0.86113     -23.77926      -9.36474
      0.65420      -0.99448     -29.19732      -9.81051
      0.65580      -0.93513     -27.39130      -9.83956
      0.65740      -0.87026     -24.98328      -9.70643
      0.65900      -0.99302     -29.19732      -9.82494
      0.66060      -0.86536     -24.98328      -9.76138
      0.66220      -1.00722     -29.79933      -9.86806
      0.66380      -1.08402     -31.60535      -9.66894
      0.66540      -1.09465     -32.20736      -9.73797
      0.66700      -0.85960     -24.38127      -9.60468
      0.66860      -0.91950     -26.78930      -9.80335
      0.67020      -1.01504     -29.79933      -9.79197
      0.67180      -0.98805     -29.19732      -9.87440
      0.67340      -0.94445     -27.39130      -9.74248
      0.67500      -1.06430     -31.00334      -9.67937
      0.67660      -1.01051     -29.79933      -9.83586
      0.67820      -0.94412     -27.39130      -9.74591
      0.67980      -0.98495     -28.59532      -9.71866
      0.68140      -0.91729     -26.78930      -9.82700
      0.68300      -1.01475     -29.79933      -9.79482
      0.68460      -0.85231     -22.57525      -9.00837
      0.68620      -1.11175     -32.20736      -9.58820
      0.68780      -0.85332     -23.17726      -9.22464
      0.68940      -1.01802     -29.79933      -9.76336
      0.69100      -0.89763     -25.58528      -9.62214
      0.69260      -0.85148     -23.17726      -9.24458
      0.69420      -0.99062     -28.59532      -9.66306
      0.69580      -0.85771     -23.77926      -9.40210
      0.69740      -1.02354     -29.79933      -9.71072
      0.69900      -0.88452     -24.98328      -9.54995
      0.70060      -1.07915     -31.00334      -9.54618
      0.70220      -0.99064     -28.59532      -9.66289
      0.70380      -0.91936     -26.18729      -9.60031
      0.70540      -1.07495     -31.00334      -9.58349
      0.70700      -1.00068     -29.19732      -9.74977
      0.70860      -1.09041     -31.60535      -9.61225
      0.71020      -0.86514     -23.77926      -9.32131
      0.71180      -0.92164     -26.18729      -9.57657
      0.71340      -1.05166     -30.40134      -9.62387
      0.71500      -0.98200     -27.99331      -9.55947
      0.71660      -1.06741     -31.00334      -9.65116
      0.71820      -1.02885     -29.79933      -9.66058
      0.71980      -0.96477     -27.39130      -9.53726
      0.72140      -0.87971     -24.38127      -9.38507
      0.72300      -0.90840     -25.58528      -9.50802
      0.72460      -1.12860     -32.20736      -9.44508
      0.72620      -1.09135     -31.60535      -9.60395
      0.72780      -1.06761     -31.00334      -9.64932
      0.72940      -1.01944     -29.19732      -9.57037
      0.73100      -1.08566     -31.60535      -9.65430
      0.73260      -1.05225     -30.40134      -9.61854
      0.73420      -0.86340     -23.17726      -9.11687
      0.73580      -1.02984     -29.79933      -9.65127
      0.73740      -1.01017     -29.19732      -9.65818
      0.73900      -0.85966     -23.17726      -9.15660
      0.74060      -0.90161     -24.98328      -9.36883
      0.74220      -0.91157     -25.58528      -9.47492
      0.74380      -1.01612     -29.19732      -9.60159
      0.74540      -0.91025     -25.58528      -9.48872
      0.74700      -0.96404     -26.78930      -9.35051
      0.74860      -0.97371     -27.39130      -9.44973
      0.75020      -0.89368     -24.98328      -9.45198
      0.75180      -0.97154     -27.39130      -9.47086
      0.75340      -0.88205     -24.38127      -9.36017
      0.75500      -0.88552     -24.98328      -9.53908
      0.75660      -0.85173     -21.97324      -8.78616
      0.75820      -0.99429     -27.99331      -9.44125
      0.75980      -0.91405     -25.58528      -9.44927
      0.76140      -0.88456     -24.98328      -9.54948
      0.76300      -0.93724     -26.18729      -9.41715
      0.76460      -0.97716     -27.39130      -9.41637
      0.76620      -0.86979     -23.17726      -9.04997
      0.76780      -1.03979     -29.19732      -9.38299
      0.76940      -1.12963     -31.60535      -9.27852
      0.77100      -1.11841     -31.60535      -9.37165
      0.77260      -0.99922     -27.99331      -9.39473
      0.77420      -0.87744     -23.77926      -9.19067
      0.77580      -0.85259     -21.97324      -8.77736
      0.77740      -0.99758     -27.99331      -9.41011
      0.77900      -1.14653     -32.20736      -9.29734
      0.78060      -0.99390     -27.99331      -9.44496
      0.78220      -1.16461     -32.80936      -9.30515
      0.78380      -1.04907     -29.19732      -9.29998
      0.78540      -0.89424     -24.38127      -9.23257
      0.78700      -1.11147     -31.00334      -9.26857
      0.78860      -0.85277     -21.97324      -8.77551
      0.79020      -0.91107     -24.98328      -9.27158
      0.79180      -0.92865     -25.58528      -9.30067
      0.79340      -1.05204     -29.19732      -9.27373
      0.79500      -0.85034     -21.97324      -8.80059
      0.79660      -0.99200     -27.39130      -9.27548
      0.79820      -0.88491     -23.77926      -9.11307
      0.79980      -1.02691     -28.59532      -9.32157
      0.80140      -1.07665     -29.79933      -9.23166
      0.80300      -1.00149     -27.99331      -9.37341
      0.80460      -1.12124     -31.00334      -9.18780
      0.80620      -0.99942     -27.99331      -9.39282
      0.80780      -0.94354     -25.58528      -9.15393
      0.80940      -0.90177     -24.38127      -9.15549
      0.81100      -0.89378     -24.38127      -9.23734
      0.81260      -0.86674     -22.57525      -8.85835
      0.81420      -0.85870     -22.57525      -8.94139
      0.81580      -0.94435     -25.58528      -9.14602
      0.81740      -1.01266     -27.99331      -9.27005
      0.81900      -1.02674     -28.59532      -9.32311
      0.82060      -0.94231     -25.58528      -9.16584
      0.82220      -0.90260     -24.38127      -9.14702
      0.82380      -0.89466     -24.38127      -9.22825
      0.82540      -1.09248     -29.79933      -9.09789
      0.82700      -0.99964     -27.39130      -9.20462
      0.82860      -1.08576     -29.79933      -9.15425
      0.83020      -0.99468     -27.39130      -9.25055
      0.83180      -1.17845     -32.20736      -9.04549
      0.83340      -0.86959     -22.57525      -8.82935
      0.83500      -0.97218     -26.18729      -9.07869
      0.83660      -0.87582     -23.17726      -8.98764
      0.83820      -0.90852     -24.38127      -9.08747
      0.83980      -0.94929     -25.58528      -9.09842
      0.84140      -0.86327     -22.57525      -8.89405
      0.84300      -0.88653     -23.77926      -9.09645
      0.84460      -0.94807     -25.58528      -9.11019
      0.84620      -1.12347     -30.40134      -9.00880
      0.84780      -1.13561     -31.00334      -9.07155
      0.84940      -1.03379     -27.99331      -9.08052
      0.85100      -0.90952     -24.38127      -9.07750
      0.85260      -0.92000     -24.98328      -9.18161
      0.85420      -1.20457     -32.80936      -8.99651
      0.85580      -0.86079     -21.97324      -8.69373
      0.85740      -1.16581     -31.60535      -8.99056
      0.85900      -0.88203     -23.17726      -8.92430
      0.86060      -0.88669     -23.77926      -9.09487
      0.86220      -1.01982     -27.39130      -9.02251
      0.86380      -0.98313     -26.18729      -8.97755
      0.86540      -1.11099     -29.79933      -8.94629
      0.86700      -1.14739     -31.00334      -8.97847
      0.86860      -0.86195     -21.97324      -8.68200
      0.87020      -1.10595     -29.79933      -8.98713
      0.87180      -1.16453     -31.60535      -9.00042
      0.87340      -1.00252     -26.78930      -8.99156
      0.87500      -1.04943     -27.99331      -8.94522
      0.87660      -0.96600     -25.58528      -8.94112
      0.87820      -0.99981     -26.78930      -9.01592
      0.87980      -1.04624     -27.99331      -8.97250
      0.88140      -0.90714     -23.77926      -8.88975
      0.88300      -0.96425     -25.58528      -8.95733
      0.88460      -1.04485     -27.99331      -8.98438
      0.88620      -0.88801     -23.17726      -8.86422
      0.88780      -1.01315     -27.39130      -9.08187
      0.88940      -0.85095     -20.76923      -8.33438
      0.89100      -0.92885     -24.38127      -8.88858
      0.89260      -0.88848     -23.17726      -8.85954
      0.89420      -1.18280     -31.60535      -8.86145
      0.89580      -1.12444     -29.79933      -8.83931
      0.89740      -1.11350     -29.79933      -8.92617
      0.89900      -0.87626     -22.57525      -8.76217
      0.90060      -0.86890     -22.57525      -8.83640
      0.90220      -0.85028     -20.76923      -8.34092
      0.90380      -0.88224     -23.17726      -8.92221
      0.90540      -1.13996     -30.40134      -8.87844
      0.90700      -0.99835     -26.18729      -8.84068
      0.90860      -1.18853     -31.60535      -8.81871
      0.91020      -1.04051     -27.39130      -8.84310
      0.91180      -1.08964     -28.59532      -8.78490
      0.91340      -0.86797     -21.97324      -8.62183
      0.91500      -0.91764     -23.77926      -8.78808
      0.91660      -1.20984     -32.20736      -8.81085
      0.91820      -1.04108     -27.39130      -8.83819
      0.91980      -1.12947     -29.79933      -8.79993
      0.92140      -0.91798     -23.77926      -8.78481
      0.92300      -0.87994     -22.57525      -8.72549
      0.92460      -0.93876     -24.38127      -8.79468
      0.92620      -1.19152     -31.60535      -8.79660
      0.92780      -1.04550     -27.39130      -8.80087
      0.92940      -1.20599     -32.20736      -8.83899
      0.93100      -0.88143     -22.57525      -8.71081
      0.93260      -1.09800     -28.59532      -8.71801
      0.93420      -1.04536     -27.39130      -8.80206
      0.93580      -1.01544     -26.78930      -8.87718
      0.93740      -0.99530     -25.58528      -8.67786
      0.93900      -0.96508     -24.98328      -8.75271
      0.94060      -1.21537     -32.20736      -8.77077
      0.94220      -0.88670     -22.57525      -8.65900
      0.94380      -0.85797     -20.76923      -8.26612
      0.94540      -1.04826     -27.39130      -8.77770
      0.94700      -1.18272     -31.00334      -8.71026
      0.94860      -1.07002     -27.99331      -8.77308
      0.95020      -0.90814     -23.17726      -8.66777
      0.95180      -0.86483     -21.37124      -8.42732
      0.95340      -0.90420     -23.17726      -8.70556
      0.95500      -0.87810     -22.57525      -8.74384
      0.95660      -0.85217     -20.76923      -8.32236
      0.95820      -1.10772     -28.59532      -8.64153
      0.95980      -0.93218     -23.77926      -8.65095
      0.96140      -1.18818     -31.00334      -8.67020
      0.96300      -1.23051     -32.20736      -8.66281
      0.96460      -1.10699     -28.59532      -8.64723
      0.96620      -1.02431     -26.18729      -8.61668
      0.96780      -0.89131     -22.57525      -8.61425
      0.96940      -0.86981     -21.97324      -8.60357
      0.97100      -1.13227     -29.19732      -8.61663
      0.97260      -1.00434     -25.58528      -8.59975
      0.97420      -1.27516     -33.41137      -8.63648
      0.97580      -1.08774     -27.99331      -8.63017
      0.97740      -1.04655     -26.78930      -8.61324
      0.97900      -1.08188     -27.99331      -8.67687
      0.98060      -1.18026     -30.40134      -8.57532
      0.98220      -0.98981     -24.98328      -8.53403
      0.98380      -1.02287     -26.18729      -8.62877
      0.98540      -0.90045     -22.57525      -8.52678
      0.98700      -0.91649     -23.17726      -8.58880
      0.98860      -0.91068     -23.17726      -8.64361
      0.99020      -1.00292     -25.58528      -8.61195
      0.99180      -1.24483     -32.20736      -8.56319
      0.99340      -1.07177     -27.39130      -8.58513
      0.99500      -0.87449     -21.37124      -8.33422
      0.99660      -0.92050     -23.17726      -8.55134
      0.99820      -1.18814     -30.40134      -8.51845
      0.99980      -0.85492     -20.16722      -8.06531
      1.00140      -1.22524     -31.60535      -8.55452
      1.00300      -1.18262     -30.40134      -8.55821
      1.00460      -0.92491     -23.17726      -8.51063
      1.00620      -0.97979     -24.38127      -8.42640
      1.00780      -1.17935     -30.40134      -8.58194
      1.00940      -0.90098     -22.57525      -8.52175
      1.01100      -1.08458     -27.39130      -8.48373
      1.01260      -0.92082     -23.17726      -8.54836
      1.01420      -0.89204     -22.57525      -8.60715
      1.01580      -0.87880     -21.37124      -8.29335
      1.01740      -1.27503     -32.80936      -8.49931
      1.01900      -1.18708     -30.40134      -8.52600
      1.02060      -1.24573     -32.20736      -8.55699
      1.02220      -1.25526     -32.80936      -8.63320
      1.02380      -0.95810     -23.77926      -8.41694
      1.02540      -1.28062     -33.41137      -8.59971
      1.02700      -0.86740     -20.76923      -8.17626
      1.02860      -1.23130     -31.60535      -8.51237
      1.03020      -0.86221     -20.76923      -8.22549
      1.03180      -0.85542     -20.76923      -8.29078
      1.03340      -1.03477     -25.58528      -8.34682
      1.03500      -0.93667     -23.17726      -8.40379
      1.03660      -1.24587     -32.20736      -8.55601
      1.03820      -1.23444     -32.20736      -8.63526
      1.03980      -0.86131     -20.76923      -8.23406
      1.04140      -1.13022     -27.99331      -8.30582
      1.04300      -1.23733     -32.20736      -8.61506
      1.04460      -1.21167     -31.60535      -8.65028
      1.04620      -0.86188     -20.76923      -8.22867
      1.04780      -0.90312     -21.97324      -8.28629
      1.04940      -1.21608     -31.60535      -8.61896
      1.05100      -1.20589     -30.40134      -8.39302
      1.05260      -1.21259     -31.60535      -8.64374
      1.05420      -1.11064     -27.39130      -8.28465
      1.05580      -1.12352     -27.99331      -8.35529
      1.05740      -1.11569     -27.99331      -8.41395
      1.05900      -0.86748     -20.76923      -8.17548
      1.06060      -1.19054     -29.79933      -8.34852
      1.06220      -1.09706     -27.39130      -8.38727
      1.06380      -1.30962     -33.41137      -8.40926
      1.06540      -1.21353     -31.00334      -8.48912
      1.06700      -1.00890     -24.38127      -8.18328
      1.06860      -1.15532     -28.59532      -8.28549
      1.07020      -1.00261     -24.38127      -8.23462
      1.07180      -1.10524     -27.39130      -8.32516
      1.07340      -1.15133     -28.59532      -8.31419
      1.07500      -0.86083     -20.16722      -8.00997
      1.07660      -1.28930     -32.80936      -8.40524
      1.07820      -1.10467     -27.39130      -8.32946
      1.07980      -0.96558     -23.17726      -8.15213
      1.08140      -0.93415     -22.57525      -8.21917
      1.08300      -1.10296     -27.39130      -8.34237
      1.08460      -0.91453     -21.97324      -8.18288
      1.08620      -1.07938     -26.18729      -8.17704
      1.08780      -1.03774     -24.98328      -8.13987
      1.08940      -1.20259     -29.79933      -8.26493
      1.09100      -0.89717     -21.37124      -8.12351
      1.09260      -1.16347     -28.59532      -8.22749
      1.09420      -1.21312     -30.40134      -8.34302
      1.09580      -1.11311     -27.39130      -8.26631
      1.09740      -1.01573     -24.38127      -8.12825
      1.09900      -0.94477     -22.57525      -8.12677
      1.10060      -0.89959     -21.37124      -8.10168
      1.10220      -1.13346     -27.99331      -8.28206
      1.10380      -0.85828     -19.56522      -7.80346
      1.10540      -1.26557     -31.60535      -8.28189
      1.10700      -1.16087     -28.59532      -8.24585
      1.10860      -0.85412     -19.56522      -7.84151
      1.11020      -1.28216     -32.20736      -8.31384
      1.11180      -1.27045     -32.20736      -8.39052
      1.11340      -1.26152     -32.20736      -8.44986
      1.11500      -0.97773     -23.17726      -8.05079
      1.11660      -0.90686     -21.37124      -8.03672
      1.11820      -0.97219     -23.17726      -8.09673
      1.11980      -1.09188     -26.18729      -8.08344
      1.12140      -1.02874     -24.38127      -8.02548
      1.12300      -1.17282     -28.59532      -8.16190
      1.12460      -1.33789     -33.41137      -8.23154
      1.12620      -1.28238     -32.20736      -8.31242
      1.12780      -1.13133     -27.39130      -8.13314
      1.12940      -1.23706     -30.40134      -8.18155
      1.13100      -0.87645     -20.16722      -7.86724
      1.13260      -1.10614     -26.78930      -8.14922
      1.13420      -1.09684     -26.78930      -8.21832
      1.13580      -1.24844     -31.00334      -8.25171
      1.13740      -1.31066     -32.80936      -8.26828
      1.13900      -0.96241     -22.57525      -7.97782
      1.14060      -0.86175     -19.56522      -7.77211
      1.14220      -1.22081     -29.79933      -8.14154
      1.14380      -1.13065     -27.39130      -8.13806
      1.14540      -1.09847     -26.78930      -8.20615
      1.14700      -0.96286     -22.57525      -7.97405
      1.14860      -1.09723     -26.78930      -8.21540
      1.15020      -1.20289     -29.19732      -8.11081
      1.15180      -1.23670     -30.40134      -8.18395
      1.15340      -0.96271     -22.57525      -7.97537
      1.15500      -0.86545     -19.56522      -7.73887
      1.15660      -0.85770     -19.56522      -7.80879
      1.15820      -1.28256     -31.60535      -8.17216
      1.15980      -1.09435     -26.18729      -8.06519
      1.16140      -1.02402     -23.77926      -7.87511
      1.16300      -0.98387     -23.17726      -8.00059
      1.16460      -0.97769     -23.17726      -8.05117
      1.16620      -1.04442     -24.38127      -7.90501
      1.16780      -1.03530     -24.38127      -7.97460
      1.16940      -1.17408     -27.99331      -7.99553
      1.17100      -1.00081     -23.77926      -8.05779
      1.17260      -0.96465     -22.57525      -7.95932
      1.17420      -1.16917     -27.99331      -8.02911
      1.17580      -1.33924     -32.80936      -8.09184
      1.17740      -1.34610     -33.41137      -8.18135
      1.17900      -1.16653     -27.99331      -8.04724
      1.18060      -1.13305     -27.39130      -8.12082
      1.18220      -1.11655     -26.78930      -8.07329
      1.18380      -1.07217     -24.98328      -7.87849
      1.18540      -1.25903     -30.40134      -8.03880
      1.18700      -1.02066     -23.77926      -7.90101
      1.18860      -0.91855     -20.76923      -7.72098
      1.19020      -0.97548     -22.57525      -7.87093
      1.19180      -1.35894     -33.41137      -8.10408
      1.19340      -0.95092     -21.97324      -7.86976
      1.19500      -0.91551     -20.76923      -7.74660
      1.19660      -0.86309     -18.96321      -7.53017
      1.19820      -0.97035     -22.57525      -7.91251
      1.19980      -0.94244     -21.97324      -7.94056
      1.20140      -1.20741     -28.59532      -7.92807
      1.20300      -0.87701     -19.56522      -7.63684
      1.20460      -1.05585     -24.38127      -7.81939
      1.20620      -1.29021     -31.00334      -7.98454
      1.20780      -1.00191     -23.17726      -7.85653
      1.20940      -1.16258     -27.39130      -7.91453
      1.21100      -0.87743     -19.56522      -7.63315
      1.21260      -1.08071     -24.98328      -7.81622
      1.21420      -1.04674     -24.38127      -7.88746
      1.21580      -0.97737     -22.57525      -7.85569
      1.21740      -1.04486     -24.38127      -7.90169
      1.21900      -1.31522     -31.60535      -7.96925
      1.22060      -1.00132     -23.17726      -7.86115
      1.22220      -0.92450     -20.76923      -7.67127
      1.22380      -1.12983     -26.18729      -7.81194
      1.22540      -0.89660     -20.16722      -7.69044
      1.22700      -1.19556     -27.99331      -7.85189
      1.22860      -1.05565     -24.38127      -7.82092
      1.23020      -1.28011     -30.40134      -7.90644
      1.23180      -1.26726     -30.40134      -7.98656
      1.23340      -0.94506     -21.37124      -7.71186
      1.23500      -1.02986     -23.77926      -7.83046
      1.23660      -1.02154     -23.77926      -7.89424
      1.23820      -1.25322     -29.79933      -7.93098
      1.23980      -1.20035     -27.99331      -7.82053
      1.24140      -1.40354     -34.01338      -7.97105
      1.24300      -1.25042     -29.79933      -7.94875
      1.24460      -1.23966     -29.79933      -8.01776
      1.24620      -0.92763     -20.76923      -7.64539
      1.24780      -0.90030     -20.16722      -7.65884
      1.24940      -0.89421     -20.16722      -7.71101
      1.25100      -1.33266     -31.60535      -7.86495
      1.25260      -0.91478     -20.76923      -7.75278
      1.25420      -0.86059     -18.36120      -7.32072
      1.25580      -1.27672     -30.40134      -7.92739
      1.25740      -0.89622     -20.16722      -7.69365
      1.25900      -0.88984     -20.16722      -7.74885
      1.26060      -1.00302     -22.57525      -7.65481
      1.26220      -1.21165     -27.99331      -7.74759
      1.26380      -0.95334     -21.37124      -7.64494
