0.790000000D+00 0.553024989D+00 -.528540425D+00 0.490019816D-04 0.127126651D-03 0.598044294D-04
0.800000000D+00 0.555286809D+00 -.530716811D+00 0.564413657D-04 0.144249666D-03 0.686564467D-04
0.810000000D+00 0.557551106D+00 -.532895918D+00 0.647738523D-04 0.163139930D-03 0.785379654D-04
0.820000000D+00 0.559817845D+00 -.535077744D+00 0.740779092D-04 0.183921202D-03 0.895357089D-04
0.830000000D+00 0.562086983D+00 -.537262278D+00 0.844360467D-04 0.206720769D-03 0.101740553D-03
0.840000000D+00 0.564358462D+00 -.539449503D+00 0.959347966D-04 0.231669189D-03 0.115247475D-03
0.850000000D+00 0.566632216D+00 -.541639391D+00 0.108664676D-03 0.258899998D-03 0.130155479D-03
0.860000000D+00 0.568908164D+00 -.543831908D+00 0.122720131D-03 0.288549375D-03 0.146567477D-03
0.870000000D+00 0.571186215D+00 -.546027010D+00 0.138199457D-03 0.320755751D-03 0.164590140D-03
0.880000000D+00 0.573466264D+00 -.548224642D+00 0.155204693D-03 0.355659361D-03 0.184333698D-03
0.890000000D+00 0.575748193D+00 -.550424742D+00 0.173841489D-03 0.393401719D-03 0.205911714D-03
0.900000000D+00 0.578031871D+00 -.552627237D+00 0.194218926D-03 0.434125029D-03 0.229440832D-03
0.910000000D+00 0.580317155D+00 -.554832044D+00 0.216449318D-03 0.477971556D-03 0.255040494D-03
0.920000000D+00 0.582603888D+00 -.557039069D+00 0.240647957D-03 0.525082973D-03 0.282832624D-03
0.930000000D+00 0.584891902D+00 -.559248209D+00 0.266932844D-03 0.575599721D-03 0.312941287D-03
0.940000000D+00 0.587181016D+00 -.561459348D+00 0.295424382D-03 0.629660347D-03 0.345492313D-03
0.950000000D+00 0.589471035D+00 -.563672361D+00 0.326245048D-03 0.687400832D-03 0.380612890D-03
0.960000000D+00 0.591761756D+00 -.565887113D+00 0.359519036D-03 0.748953875D-03 0.418431143D-03
0.970000000D+00 0.594052963D+00 -.568103458D+00 0.395371879D-03 0.814448161D-03 0.459075695D-03
0.980000000D+00 0.596344429D+00 -.570321237D+00 0.433930032D-03 0.884007638D-03 0.502675205D-03
0.990000000D+00 0.598635916D+00 -.572540286D+00 0.475320441D-03 0.957750833D-03 0.549357892D-03
0.100000000D+01 0.600927178D+00 -.574760427D+00 0.519670088D-03 0.103579020D-02 0.599251025D-03
0.101000000D+01 0.603217958D+00 -.576981475D+00 0.567105537D-03 0.111823150D-02 0.652480405D-03
0.102000000D+01 0.605507992D+00 -.579203236D+00 0.617752453D-03 0.120517309D-02 0.709169818D-03
0.103000000D+01 0.607797008D+00 -.581425504D+00 0.671735108D-03 0.129670527D-02 0.769440485D-03
0.104000000D+01 0.610084726D+00 -.583648068D+00 0.729175874D-03 0.139290955D-02 0.833410502D-03
0.105000000D+01 0.612370861D+00 -.585870709D+00 0.790194685D-03 0.149385809D-02 0.901194279D-03
0.106000000D+01 0.614655123D+00 -.588093198D+00 0.854908502D-03 0.159961310D-02 0.972901970D-03
0.107000000D+01 0.616937220D+00 -.590315302D+00 0.923430778D-03 0.171022635D-02 0.104863890D-02
0.108000000D+01 0.619216853D+00 -.592536781D+00 0.995870930D-03 0.182573878D-02 0.112850499D-02
0.109000000D+01 0.621493726D+00 -.594757389D+00 0.107233381D-02 0.194618003D-02 0.121259421D-02
0.110000000D+01 0.623767537D+00 -.596976876D+00 0.115291920D-02 0.207156809D-02 0.130099399D-02
0.111000000D+01 0.626037987D+00 -.599194987D+00 0.123772127D-02 0.220190887D-02 0.139378469D-02
0.112000000D+01 0.628304776D+00 -.601411464D+00 0.132682812D-02 0.233719597D-02 0.149103913D-02
0.113000000D+01 0.630567604D+00 -.603626049D+00 0.142032123D-02 0.247741028D-02 0.159282202D-02
0.114000000D+01 0.632826172D+00 -.605838478D+00 0.151827499D-02 0.262251977D-02 0.169918962D-02
0.115000000D+01 0.635080183D+00 -.608048491D+00 0.162075624D-02 0.277247921D-02 0.181018928D-02
0.116000000D+01 0.637329345D+00 -.610255823D+00 0.172782376D-02 0.292723003D-02 0.192585912D-02
0.117000000D+01 0.639573365D+00 -.612460214D+00 0.183952785D-02 0.308670030D-02 0.204622766D-02
0.118000000D+01 0.641811958D+00 -.614661402D+00 0.195590990D-02 0.325080479D-02 0.217131352D-02
0.119000000D+01 0.644044843D+00 -.616859126D+00 0.207700203D-02 0.341944523D-02 0.230112513D-02
0.120000000D+01 0.646271745D+00 -.619053127D+00 0.220282677D-02 0.359251049D-02 0.243566049D-02
0.121000000D+01 0.648492389D+00 -.621243150D+00 0.233339676D-02 0.376987701D-02 0.257490690D-02
0.122000000D+01 0.650706507D+00 -.623428939D+00 0.246871454D-02 0.395140909D-02 0.271884082D-02
0.123000000D+01 0.652913832D+00 -.625610243D+00 0.260877234D-02 0.413695935D-02 0.286742775D-02
0.124000000D+01 0.655114103D+00 -.627786817D+00 0.275355193D-02 0.432636920D-02 0.302062218D-02
0.125000000D+01 0.657307067D+00 -.629958417D+00 0.290302452D-02 0.451946934D-02 0.317836762D-02
0.126000000D+01 0.659492483D+00 -.632124812D+00 0.305715068D-02 0.471608035D-02 0.334059666D-02
0.127000000D+01 0.661670120D+00 -.634285774D+00 0.321588030D-02 0.491601325D-02 0.350723111D-02
0.128000000D+01 0.663839764D+00 -.636441090D+00 0.337915266D-02 0.511907011D-02 0.367818211D-02
0.129000000D+01 0.666001208D+00 -.638590559D+00 0.354689642D-02 0.532504474D-02 0.385335037D-02
0.130000000D+01 0.668154254D+00 -.640733994D+00 0.371902976D-02 0.553372336D-02 0.403262641D-02
0.131000000D+01 0.670298706D+00 -.642871225D+00 0.389546050D-02 0.574488537D-02 0.421589088D-02
0.132000000D+01 0.672434367D+00 -.645002102D+00 0.407608631D-02 0.595830410D-02 0.440301484D-02
0.133000000D+01 0.674561040D+00 -.647126491D+00 0.426079492D-02 0.617374766D-02 0.459386021D-02
0.134000000D+01 0.676678530D+00 -.649244281D+00 0.444946441D-02 0.639097983D-02 0.478828010D-02
0.135000000D+01 0.678786659D+00 -.651355376D+00 0.464196355D-02 0.660976097D-02 0.498611935D-02
0.136000000D+01 0.680885274D+00 -.653459699D+00 0.483815215D-02 0.682984893D-02 0.518721495D-02
0.137000000D+01 0.682974261D+00 -.655557185D+00 0.503788152D-02 0.705100003D-02 0.539139668D-02
0.138000000D+01 0.685053550D+00 -.657647785D+00 0.524099491D-02 0.727296992D-02 0.559848763D-02
0.139000000D+01 0.687123118D+00 -.659731462D+00 0.544732800D-02 0.749551442D-02 0.580830488D-02
0.140000000D+01 0.689182989D+00 -.661808196D+00 0.565670942D-02 0.771839032D-02 0.602066004D-02
0.141000000D+01 0.691233222D+00 -.663877981D+00 0.586896131D-02 0.794135611D-02 0.623535999D-02
0.142000000D+01 0.693273893D+00 -.665940832D+00 0.608389980D-02 0.816417271D-02 0.645220742D-02
0.143000000D+01 0.695305080D+00 -.667996777D+00 0.630133566D-02 0.838660423D-02 0.667100158D-02
0.144000000D+01 0.697326878D+00 -.670045865D+00 0.652107479D-02 0.860841866D-02 0.689153885D-02
0.145000000D+01 0.699339408D+00 -.672088156D+00 0.674291890D-02 0.882938857D-02 0.711361343D-02
0.146000000D+01 0.701342847D+00 -.674123715D+00 0.696666606D-02 0.904929168D-02 0.733701798D-02
0.147000000D+01 0.703337441D+00 -.676152607D+00 0.719211132D-02 0.926791143D-02 0.756154422D-02
0.148000000D+01 0.705323516D+00 -.678174882D+00 0.741904733D-02 0.948503745D-02 0.778698362D-02
0.149000000D+01 0.707301472D+00 -.680190587D+00 0.764726495D-02 0.970046607D-02 0.801312799D-02
0.150000000D+01 0.709271781D+00 -.682199759D+00 0.787655381D-02 0.991400077D-02 0.823977008D-02
0.151000000D+01 0.711234982D+00 -.684202438D+00 0.810670294D-02 0.101254527D-01 0.846670419D-02
0.152000000D+01 0.713191675D+00 -.686198661D+00 0.833750136D-02 0.103346409D-01 0.869372672D-02
0.153000000D+01 0.715142511D+00 -.688188454D+00 0.856873869D-02 0.105413930D-01 0.892063670D-02
0.154000000D+01 0.717088180D+00 -.690171807D+00 0.880020569D-02 0.107455453D-01 0.914723630D-02
0.155000000D+01 0.719029377D+00 -.692148653D+00 0.903169487D-02 0.109469431D-01 0.937333123D-02
0.156000000D+01 0.720966768D+00 -.694118869D+00 0.926300105D-02 0.111454411D-01 0.959873125D-02
0.157000000D+01 0.722900955D+00 -.696082293D+00 0.949392184D-02 0.113409030D-01 0.982325051D-02
0.158000000D+01 0.724832464D+00 -.698038783D+00 0.972425815D-02 0.115332018D-01 0.100467079D-01
0.159000000D+01 0.726761737D+00 -.699988270D+00 0.995381465D-02 0.117222197D-01 0.102689275D-01
0.160000000D+01 0.728689048D+00 -.701930815D+00 0.101824001D-01 0.119078481D-01 0.104897387D-01
0.161000000D+01 0.730614169D+00 -.703866631D+00 0.104098279D-01 0.120899874D-01 0.107089768D-01
0.162000000D+01 0.732536209D+00 -.705796096D+00 0.106359163D-01 0.122685472D-01 0.109264829D-01
0.163000000D+01 0.734454137D+00 -.707719737D+00 0.108604888D-01 0.124434465D-01 0.111421042D-01
0.164000000D+01 0.736367200D+00 -.709638210D+00 0.110833744D-01 0.126146129D-01 0.113556946D-01
0.165000000D+01 0.738274924D+00 -.711552271D+00 0.113044083D-01 0.127819835D-01 0.115671143D-01
0.166000000D+01 0.740176770D+00 -.713462734D+00 0.115234316D-01 0.129455038D-01 0.117762301D-01
0.167000000D+01 0.742072227D+00 -.715370418D+00 0.117402919D-01 0.131051282D-01 0.119829155D-01
0.168000000D+01 0.743960878D+00 -.717276097D+00 0.119548435D-01 0.132608197D-01 0.121870511D-01
0.169000000D+01 0.745842857D+00 -.719180464D+00 0.121669476D-01 0.134125494D-01 0.123885241D-01
0.170000000D+01 0.747719161D+00 -.721083872D+00 0.123764723D-01 0.135602967D-01 0.125872288D-01
0.171000000D+01 0.749591597D+00 -.722986151D+00 0.125832929D-01 0.137040483D-01 0.127830664D-01
0.172000000D+01 0.751462477D+00 -.724886954D+00 0.127872919D-01 0.138437988D-01 0.129759448D-01
0.173000000D+01 0.753332980D+00 -.726786009D+00 0.129883592D-01 0.139795496D-01 0.131657788D-01
0.174000000D+01 0.755201537D+00 -.728683183D+00 0.131863921D-01 0.141113094D-01 0.133524902D-01
0.175000000D+01 0.757066911D+00 -.730578523D+00 0.133812949D-01 0.142390932D-01 0.135360073D-01
0.176000000D+01 0.758929494D+00 -.732472295D+00 0.135729797D-01 0.143629223D-01 0.137162651D-01
0.177000000D+01 0.760791190D+00 -.734364938D+00 0.137613659D-01 0.144828243D-01 0.138932054D-01
0.178000000D+01 0.762654537D+00 -.736256947D+00 0.139463800D-01 0.145988324D-01 0.140667763D-01
0.179000000D+01 0.764521941D+00 -.738148676D+00 0.141279558D-01 0.147109852D-01 0.142369323D-01
0.180000000D+01 0.766395720D+00 -.740039823D+00 0.143060347D-01 0.148193264D-01 0.144036343D-01
0.181000000D+01 0.768278215D+00 -.741929298D+00 0.144805646D-01 0.149239047D-01 0.145668492D-01
0.182000000D+01 0.770167298D+00 -.743815998D+00 0.146515007D-01 0.150247729D-01 0.147265498D-01
0.183000000D+01 0.772051991D+00 -.745699527D+00 0.148188051D-01 0.151219882D-01 0.148827145D-01
0.184000000D+01 0.773937547D+00 -.747580429D+00 0.149824465D-01 0.152156111D-01 0.150353274D-01
0.185000000D+01 0.775831834D+00 -.749459962D+00 0.151423999D-01 0.153057057D-01 0.151843778D-01
0.186000000D+01 0.777740498D+00 -.751339203D+00 0.152986468D-01 0.153923390D-01 0.153298603D-01
0.187000000D+01 0.779667175D+00 -.753217139D+00 0.154511749D-01 0.154755809D-01 0.154717744D-01
0.188000000D+01 0.781610648D+00 -.755092006D+00 0.155999776D-01 0.155555030D-01 0.156101245D-01
0.189000000D+01 0.783558467D+00 -.756962160D+00 0.157450541D-01 0.156321793D-01 0.157449197D-01
0.190000000D+01 0.785513685D+00 -.758828128D+00 0.158864089D-01 0.157056849D-01 0.158761739D-01
0.191000000D+01 0.787482960D+00 -.760692282D+00 0.160240518D-01 0.157760966D-01 0.160039052D-01
0.192000000D+01 0.789468907D+00 -.762557911D+00 0.161579974D-01 0.158434918D-01 0.161281362D-01
0.193000000D+01 0.791471370D+00 -.764427856D+00 0.162882650D-01 0.159079492D-01 0.162488936D-01
0.194000000D+01 0.793490746D+00 -.766302474D+00 0.164148785D-01 0.159695477D-01 0.163662081D-01
0.195000000D+01 0.795528121D+00 -.768182141D+00 0.165378657D-01 0.160283663D-01 0.164801143D-01
0.196000000D+01 0.797584839D+00 -.770067827D+00 0.166572587D-01 0.160844840D-01 0.165906503D-01
0.197000000D+01 0.799662173D+00 -.771958669D+00 0.167730928D-01 0.161379789D-01 0.166978579D-01
0.198000000D+01 0.801761155D+00 -.773852008D+00 0.168854070D-01 0.161889283D-01 0.168017819D-01
0.199000000D+01 0.803882519D+00 -.775745554D+00 0.169942431D-01 0.162374081D-01 0.169024705D-01
0.200000000D+01 0.806026680D+00 -.777639688D+00 0.170996457D-01 0.162834928D-01 0.169999747D-01
0.201000000D+01 0.808193709D+00 -.779536857D+00 0.172016617D-01 0.163272555D-01 0.170943484D-01
0.202000000D+01 0.810383272D+00 -.781440149D+00 0.173003405D-01 0.163687675D-01 0.171856480D-01
0.203000000D+01 0.812559675D+00 -.783342388D+00 0.173957332D-01 0.164080986D-01 0.172739324D-01
0.204000000D+01 0.814673342D+00 -.785238043D+00 0.174878926D-01 0.164453171D-01 0.173592627D-01
0.205000000D+01 0.816791371D+00 -.787135052D+00 0.175768731D-01 0.164804898D-01 0.174417019D-01
0.206000000D+01 0.818267312D+00 -.789041759D+00 0.176627304D-01 0.165136817D-01 0.175213151D-01
0.207000000D+01 0.820116960D+00 -.790963107D+00 0.177455216D-01 0.165449568D-01 0.175981688D-01
0.208000000D+01 0.822162204D+00 -.792896745D+00 0.178253044D-01 0.165743771D-01 0.176723310D-01
0.209000000D+01 0.824307120D+00 -.794838395D+00 0.179021377D-01 0.166020034D-01 0.177438706D-01
0.210000000D+01 0.826498616D+00 -.796759104D+00 0.179760808D-01 0.166278949D-01 0.178128575D-01
0.211000000D+01 0.828545433D+00 -.798611327D+00 0.180471937D-01 0.166521092D-01 0.178793620D-01
0.212000000D+01 0.830087026D+00 -.800478424D+00 0.181155366D-01 0.166747023D-01 0.179434550D-01
0.213000000D+01 0.831464110D+00 -.802367610D+00 0.181811703D-01 0.166957283D-01 0.180052072D-01
0.214000000D+01 0.832957147D+00 -.804277395D+00 0.182441551D-01 0.167152399D-01 0.180646894D-01
0.215000000D+01 0.834903184D+00 -.806210539D+00 0.183045516D-01 0.167332878D-01 0.181219720D-01
0.216000000D+01 0.837052401D+00 -.808169748D+00 0.183624200D-01 0.167499209D-01 0.181771251D-01
0.217000000D+01 0.839253449D+00 -.810080762D+00 0.184178204D-01 0.167651870D-01 0.182302179D-01
0.218000000D+01 0.841455591D+00 -.811975334D+00 0.184708121D-01 0.167791319D-01 0.182813188D-01
0.219000000D+01 0.843463019D+00 -.813890335D+00 0.185214542D-01 0.167918006D-01 0.183304949D-01
0.220000000D+01 0.845124656D+00 -.815832948D+00 0.185698051D-01 0.168032368D-01 0.183778123D-01
0.221000000D+01 0.843289144D+00 -.817811570D+00 0.186159226D-01 0.168134832D-01 0.184233354D-01
0.222000000D+01 0.846347357D+00 -.819644892D+00 0.186598641D-01 0.168225815D-01 0.184671267D-01
0.223000000D+01 0.849195238D+00 -.821126949D+00 0.187016861D-01 0.168305727D-01 0.185092472D-01
0.224000000D+01 0.848885065D+00 -.822969962D+00 0.187414446D-01 0.168374973D-01 0.185497557D-01
0.225000000D+01 0.848376413D+00 -.824444007D+00 0.187791948D-01 0.168433951D-01 0.185887086D-01
0.226000000D+01 0.852082011D+00 -.825557717D+00 0.188149913D-01 0.168483052D-01 0.186261601D-01
0.227000000D+01 0.851937030D+00 -.827269054D+00 0.188488882D-01 0.168522663D-01 0.186621617D-01
0.228000000D+01 0.854606770D+00 -.829179950D+00 0.188809386D-01 0.168553167D-01 0.186967624D-01
0.229000000D+01 0.857320429D+00 -.831233035D+00 0.189111953D-01 0.168574941D-01 0.187300082D-01
0.230000000D+01 0.855887375D+00 -.832882238D+00 0.189397102D-01 0.168588356D-01 0.187619422D-01
0.231000000D+01 0.859574610D+00 -.834698007D+00 0.189665344D-01 0.168593780D-01 0.187926048D-01
0.232000000D+01 0.860055646D+00 -.836828899D+00 0.189917187D-01 0.168591575D-01 0.188220332D-01
0.233000000D+01 0.863863769D+00 -.839114744D+00 0.190153130D-01 0.168582099D-01 0.188502616D-01
0.234000000D+01 0.867119577D+00 -.841498420D+00 0.190373663D-01 0.168565702D-01 0.188773213D-01
0.235000000D+01 0.869857556D+00 -.843889441D+00 0.190579275D-01 0.168542732D-01 0.189032405D-01
0.236000000D+01 0.872883322D+00 -.843139801D+00 0.190770442D-01 0.168513528D-01 0.189280445D-01
0.237000000D+01 0.875998784D+00 -.846166252D+00 0.190947637D-01 0.168478426D-01 0.189517557D-01
0.238000000D+01 0.876887782D+00 -.848394728D+00 0.191111327D-01 0.168437754D-01 0.189743937D-01
0.239000000D+01 0.879160348D+00 -.847890954D+00 0.191261968D-01 0.168391836D-01 0.189959751D-01
0.240000000D+01 0.882524005D+00 -.850961921D+00 0.191400014D-01 0.168340983D-01 0.190165138D-01
0.241000000D+01 0.882435283D+00 -.850025561D+00 0.191525910D-01 0.168285500D-01 0.190360210D-01
0.242000000D+01 0.882698970D+00 -.853694122D+00 0.191640092D-01 0.168225682D-01 0.190545055D-01
0.243000000D+01 0.887194854D+00 -.856522263D+00 0.191742991D-01 0.168161813D-01 0.190719733D-01
0.244000000D+01 0.887276899D+00 -.856047042D+00 0.191835029D-01 0.168094166D-01 0.190884283D-01
0.245000000D+01 0.891658470D+00 -.855672285D+00 0.191916621D-01 0.168023006D-01 0.191038723D-01
0.246000000D+01 0.892152528D+00 -.859673239D+00 0.191988172D-01 0.167948583D-01 0.191183051D-01
0.247000000D+01 0.896627823D+00 -.863326534D+00 0.192050080D-01 0.167871137D-01 0.191317245D-01
0.248000000D+01 0.900511915D+00 -.866671725D+00 0.192102734D-01 0.167790896D-01 0.191441270D-01
0.249000000D+01 0.904086102D+00 -.869825314D+00 0.192146514D-01 0.167708076D-01 0.191555075D-01
0.250000000D+01 0.907395119D+00 -.869355536D+00 0.192181791D-01 0.167622878D-01 0.191658596D-01
0.251000000D+01 0.906793555D+00 -.872853392D+00 0.192208927D-01 0.167535491D-01 0.191751759D-01
0.252000000D+01 0.910665435D+00 -.876240999D+00 0.192228271D-01 0.167446087D-01 0.191834481D-01
0.253000000D+01 0.914419799D+00 -.879347797D+00 0.192240166D-01 0.167354825D-01 0.191906672D-01
0.254000000D+01 0.917771465D+00 -.882248708D+00 0.192244942D-01 0.167261846D-01 0.191968234D-01
0.255000000D+01 0.917309290D+00 -.885031844D+00 0.192242917D-01 0.167167276D-01 0.192019070D-01
0.256000000D+01 0.921302906D+00 -.887700327D+00 0.192234398D-01 0.167071225D-01 0.192059077D-01
0.257000000D+01 0.924878306D+00 -.887318218D+00 0.192219679D-01 0.166973786D-01 0.192088155D-01
0.258000000D+01 0.925043280D+00 -.890759406D+00 0.192199044D-01 0.166875032D-01 0.192106202D-01
