0.980000000D+00  -.406791867D+00  0.222384529D-03
0.990000000D+00  -.408464485D+00  0.245435854D-03
0.100000000D+01  -.410140357D+00  0.270337727D-03
0.101000000D+01  -.411819485D+00  0.297189150D-03
0.102000000D+01  -.413501870D+00  0.326090523D-03
0.103000000D+01  -.415187510D+00  0.357143365D-03
0.104000000D+01  -.416876399D+00  0.390450028D-03
0.105000000D+01  -.418568531D+00  0.426113376D-03
0.106000000D+01  -.420263896D+00  0.464236470D-03
0.107000000D+01  -.421962482D+00  0.504922221D-03
0.108000000D+01  -.423664273D+00  0.548273040D-03
0.109000000D+01  -.425369251D+00  0.594390464D-03
0.110000000D+01  -.427077396D+00  0.643374783D-03
0.111000000D+01  -.428788685D+00  0.695324650D-03
0.112000000D+01  -.430503089D+00  0.750336682D-03
0.113000000D+01  -.432220580D+00  0.808505063D-03
0.114000000D+01  -.433941125D+00  0.869921147D-03
0.115000000D+01  -.435664687D+00  0.934673055D-03
0.116000000D+01  -.437391228D+00  0.100284529D-02
0.117000000D+01  -.439120706D+00  0.107451835D-02
0.118000000D+01  -.440853073D+00  0.114976837D-02
0.119000000D+01  -.442588284D+00  0.122866670D-02
0.120000000D+01  -.444326284D+00  0.131127959D-02
0.121000000D+01  -.446067020D+00  0.139766785D-02
0.122000000D+01  -.447810434D+00  0.148788643D-02
0.123000000D+01  -.449556464D+00  0.158198416D-02
0.124000000D+01  -.451305047D+00  0.168000342D-02
0.125000000D+01  -.453056116D+00  0.178197985D-02
0.126000000D+01  -.454809600D+00  0.188794208D-02
0.127000000D+01  -.456565428D+00  0.199791155D-02
0.128000000D+01  -.458323524D+00  0.211190223D-02
0.129000000D+01  -.460083810D+00  0.222992050D-02
0.130000000D+01  -.461846205D+00  0.235196497D-02
0.131000000D+01  -.463610627D+00  0.247802638D-02
0.132000000D+01  -.465376990D+00  0.260808750D-02
0.133000000D+01  -.467145208D+00  0.274212306D-02
0.134000000D+01  -.468915191D+00  0.288009973D-02
0.135000000D+01  -.470686847D+00  0.302197611D-02
0.136000000D+01  -.472460084D+00  0.316770279D-02
0.137000000D+01  -.474234807D+00  0.331722238D-02
0.138000000D+01  -.476010921D+00  0.347046964D-02
0.139000000D+01  -.477788330D+00  0.362737162D-02
0.140000000D+01  -.479566936D+00  0.378784778D-02
0.141000000D+01  -.481346641D+00  0.395181027D-02
0.142000000D+01  -.483127348D+00  0.411916410D-02
0.143000000D+01  -.484908957D+00  0.428980739D-02
0.144000000D+01  -.486691371D+00  0.446363170D-02
0.145000000D+01  -.488474493D+00  0.464052226D-02
0.146000000D+01  -.490258226D+00  0.482035835D-02
0.147000000D+01  -.492042472D+00  0.500301360D-02
0.148000000D+01  -.493827138D+00  0.518835639D-02
0.149000000D+01  -.495612129D+00  0.537625016D-02
0.150000000D+01  -.497397353D+00  0.556655387D-02
0.151000000D+01  -.499182720D+00  0.575912236D-02
0.152000000D+01  -.500968139D+00  0.595380677D-02
0.153000000D+01  -.502753524D+00  0.615045494D-02
0.154000000D+01  -.504538789D+00  0.634891190D-02
0.155000000D+01  -.506323851D+00  0.654902020D-02
0.156000000D+01  -.508108629D+00  0.675062041D-02
0.157000000D+01  -.509893044D+00  0.695355150D-02
0.158000000D+01  -.511677017D+00  0.715765126D-02
0.159000000D+01  -.513460473D+00  0.736275673D-02
0.160000000D+01  -.515243339D+00  0.756870456D-02
0.161000000D+01  -.517025543D+00  0.777533148D-02
0.162000000D+01  -.518807012D+00  0.798247463D-02
0.163000000D+01  -.520587679D+00  0.818997194D-02
0.164000000D+01  -.522367474D+00  0.839766255D-02
0.165000000D+01  -.524146330D+00  0.860538711D-02
0.166000000D+01  -.525924182D+00  0.881298812D-02
0.167000000D+01  -.527700967D+00  0.902031028D-02
0.168000000D+01  -.529476624D+00  0.922720076D-02
0.169000000D+01  -.531251096D+00  0.943350955D-02
0.170000000D+01  -.533024330D+00  0.963908967D-02
0.171000000D+01  -.534796278D+00  0.984379746D-02
0.172000000D+01  -.536566899D+00  0.100474928D-01
0.173000000D+01  -.538336157D+00  0.102500394D-01
0.174000000D+01  -.540104023D+00  0.104513049D-01
0.175000000D+01  -.541870477D+00  0.106511611D-01
0.176000000D+01  -.543635502D+00  0.108494841D-01
0.177000000D+01  -.545399090D+00  0.110461546D-01
0.178000000D+01  -.547161235D+00  0.112410577D-01
0.179000000D+01  -.548921940D+00  0.114340835D-01
0.180000000D+01  -.550681206D+00  0.116251268D-01
0.181000000D+01  -.552439041D+00  0.118140874D-01
0.182000000D+01  -.554195455D+00  0.120008700D-01
0.183000000D+01  -.555950460D+00  0.121853846D-01
0.184000000D+01  -.557704070D+00  0.123675460D-01
0.185000000D+01  -.559456301D+00  0.125472742D-01
0.186000000D+01  -.561207170D+00  0.127244944D-01
0.187000000D+01  -.562956692D+00  0.128991365D-01
0.188000000D+01  -.564704884D+00  0.130711361D-01
0.189000000D+01  -.566451761D+00  0.132404332D-01
0.190000000D+01  -.568197339D+00  0.134069732D-01
0.191000000D+01  -.569941633D+00  0.135707066D-01
0.192000000D+01  -.571684660D+00  0.137315883D-01
0.193000000D+01  -.573426435D+00  0.138895788D-01
0.194000000D+01  -.575166973D+00  0.140446428D-01
0.195000000D+01  -.576906290D+00  0.141967502D-01
0.196000000D+01  -.578644402D+00  0.143458753D-01
0.197000000D+01  -.580381328D+00  0.144919973D-01
0.198000000D+01  -.582117091D+00  0.146350997D-01
0.199000000D+01  -.583851720D+00  0.147751704D-01
0.200000000D+01  -.585585249D+00  0.149122017D-01
0.201000000D+01  -.587317718D+00  0.150461901D-01
0.202000000D+01  -.589049174D+00  0.151771361D-01
0.203000000D+01  -.590779664D+00  0.153050443D-01
0.204000000D+01  -.592509241D+00  0.154299230D-01
0.205000000D+01  -.594237956D+00  0.155517844D-01
0.206000000D+01  -.595965865D+00  0.156706440D-01
0.207000000D+01  -.597693018D+00  0.157865210D-01
0.208000000D+01  -.599419470D+00  0.158994379D-01
0.209000000D+01  -.601145271D+00  0.160094202D-01
0.210000000D+01  -.602870471D+00  0.161164964D-01
0.211000000D+01  -.604595127D+00  0.162206979D-01
0.212000000D+01  -.606319294D+00  0.163220585D-01
0.213000000D+01  -.608043034D+00  0.164206147D-01
0.214000000D+01  -.609766403D+00  0.165164051D-01
0.215000000D+01  -.611489449D+00  0.166094705D-01
0.216000000D+01  -.613212212D+00  0.166998535D-01
0.217000000D+01  -.614934723D+00  0.167875985D-01
0.218000000D+01  -.616657011D+00  0.168727514D-01
0.219000000D+01  -.618379108D+00  0.169553595D-01
0.220000000D+01  -.620101049D+00  0.170354714D-01
0.221000000D+01  -.621822870D+00  0.171131366D-01
0.222000000D+01  -.623544610D+00  0.171884053D-01
0.223000000D+01  -.625266306D+00  0.172613286D-01
0.224000000D+01  -.626987998D+00  0.173319578D-01
0.225000000D+01  -.628709721D+00  0.174003448D-01
0.226000000D+01  -.630431489D+00  0.174665414D-01
0.227000000D+01  -.632153289D+00  0.175305993D-01
0.228000000D+01  -.633875066D+00  0.175925699D-01
0.229000000D+01  -.635596713D+00  0.176525045D-01
0.230000000D+01  -.637318079D+00  0.177104534D-01
0.231000000D+01  -.639039002D+00  0.177664664D-01
0.232000000D+01  -.640759343D+00  0.178205924D-01
0.233000000D+01  -.642479003D+00  0.178728791D-01
0.234000000D+01  -.644197925D+00  0.179233733D-01
0.235000000D+01  -.645916108D+00  0.179721203D-01
0.236000000D+01  -.647633623D+00  0.180191643D-01
0.237000000D+01  -.649350618D+00  0.180645477D-01
0.238000000D+01  -.651067259D+00  0.181083115D-01
0.239000000D+01  -.652783692D+00  0.181504952D-01
0.240000000D+01  -.654500034D+00  0.181911364D-01
0.241000000D+01  -.656216345D+00  0.182302710D-01
0.242000000D+01  -.657932621D+00  0.182679330D-01
0.243000000D+01  -.659648817D+00  0.183041548D-01
0.244000000D+01  -.661364848D+00  0.183389665D-01
0.245000000D+01  -.663080640D+00  0.183723966D-01
0.246000000D+01  -.664796133D+00  0.184044717D-01
0.247000000D+01  -.666511247D+00  0.184352164D-01
0.248000000D+01  -.668225861D+00  0.184646534D-01
0.249000000D+01  -.669939871D+00  0.184928036D-01
0.250000000D+01  -.671653300D+00  0.185196863D-01
0.251000000D+01  -.673366360D+00  0.185453188D-01
0.252000000D+01  -.675079431D+00  0.185697168D-01
0.253000000D+01  -.676792967D+00  0.185928943D-01
0.254000000D+01  -.678507439D+00  0.186148640D-01
0.255000000D+01  -.680223335D+00  0.186356369D-01
0.256000000D+01  -.681941172D+00  0.186552226D-01
0.257000000D+01  -.683661497D+00  0.186736295D-01
0.258000000D+01  -.685384849D+00  0.186908648D-01
0.259000000D+01  -.687111671D+00  0.187069346D-01
0.260000000D+01  -.688842283D+00  0.187218438D-01
0.261000000D+01  -.690576916D+00  0.187355966D-01
0.262000000D+01  -.692315782D+00  0.187481965D-01
0.263000000D+01  -.694059107D+00  0.187596462D-01
0.264000000D+01  -.695807147D+00  0.187699479D-01
0.265000000D+01  -.697560144D+00  0.187791034D-01
0.266000000D+01  -.699318255D+00  0.187871141D-01
0.267000000D+01  -.701081551D+00  0.187939814D-01
0.268000000D+01  -.702850064D+00  0.187997065D-01
0.269000000D+01  -.704623844D+00  0.188042906D-01
0.270000000D+01  -.706402979D+00  0.188077350D-01
0.271000000D+01  -.708187592D+00  0.188100414D-01
0.272000000D+01  -.709977810D+00  0.188112116D-01
0.273000000D+01  -.711773685D+00  0.188112480D-01
0.274000000D+01  -.713574844D+00  0.188101534D-01
0.275000000D+01  -.715380261D+00  0.188079312D-01
0.276000000D+01  -.717188637D+00  0.188045856D-01
0.277000000D+01  -.718997913D+00  0.188001213D-01
0.278000000D+01  -.720805072D+00  0.187945441D-01
0.279000000D+01  -.722608242D+00  0.187878603D-01
0.280000000D+01  -.724406863D+00  0.187800775D-01
0.281000000D+01  -.726201256D+00  0.187712039D-01
0.282000000D+01  -.727992177D+00  0.187612491D-01
0.283000000D+01  -.729780544D+00  0.187502234D-01
0.284000000D+01  -.731567260D+00  0.187381382D-01
0.285000000D+01  -.733352997D+00  0.187250062D-01
0.286000000D+01  -.735137895D+00  0.187108409D-01
0.287000000D+01  -.736921776D+00  0.186956570D-01
0.288000000D+01  -.738704419D+00  0.186794703D-01
0.289000000D+01  -.740483300D+00  0.186622975D-01
0.290000000D+01  -.742252489D+00  0.186441566D-01
0.291000000D+01  -.744008161D+00  0.186250664D-01
0.292000000D+01  -.745749054D+00  0.186050468D-01
0.293000000D+01  -.747476620D+00  0.185841184D-01
0.294000000D+01  -.749192949D+00  0.185623031D-01
0.295000000D+01  -.750901143D+00  0.185396233D-01
0.296000000D+01  -.752605005D+00  0.185161023D-01
0.297000000D+01  -.754305344D+00  0.184917643D-01
0.298000000D+01  -.756000598D+00  0.184666340D-01
0.299000000D+01  -.757690923D+00  0.184407369D-01
0.300000000D+01  -.759379030D+00  0.184140988D-01
0.301000000D+01  -.761068612D+00  0.183867464D-01
0.302000000D+01  -.762762766D+00  0.183587064D-01
0.303000000D+01  -.764462049D+00  0.183300061D-01
0.304000000D+01  -.766166496D+00  0.183006731D-01
0.305000000D+01  -.767876854D+00  0.182707351D-01
0.306000000D+01  -.769594165D+00  0.182402199D-01
0.307000000D+01  -.771319307D+00  0.182091555D-01
0.308000000D+01  -.773052062D+00  0.181775698D-01
0.309000000D+01  -.774790052D+00  0.181454905D-01
0.310000000D+01  -.776531254D+00  0.181129453D-01
0.311000000D+01  -.778272366D+00  0.180799615D-01
0.312000000D+01  -.779999413D+00  0.180465661D-01
0.313000000D+01  -.781710630D+00  0.180127859D-01
0.314000000D+01  -.783411774D+00  0.179786469D-01
0.315000000D+01  -.785108109D+00  0.179441748D-01
0.316000000D+01  -.786802859D+00  0.179093946D-01
0.317000000D+01  -.788497528D+00  0.178743308D-01
0.318000000D+01  -.790192516D+00  0.178390069D-01
0.319000000D+01  -.791887305D+00  0.178034460D-01
0.320000000D+01  -.793580735D+00  0.177676701D-01
0.321000000D+01  -.795271256D+00  0.177317004D-01
0.322000000D+01  -.796956509D+00  0.176955574D-01
0.323000000D+01  -.798627402D+00  0.176592603D-01
0.324000000D+01  -.800272523D+00  0.176228277D-01
0.325000000D+01  -.801894682D+00  0.175862769D-01
0.326000000D+01  -.803498398D+00  0.175496244D-01
0.327000000D+01  -.805085698D+00  0.175128855D-01
0.328000000D+01  -.806656585D+00  0.174760745D-01
0.329000000D+01  -.808211188D+00  0.174392046D-01
0.330000000D+01  -.809747654D+00  0.174022878D-01
0.331000000D+01  -.811254920D+00  0.173653352D-01
0.332000000D+01  -.812735031D+00  0.173283566D-01
0.333000000D+01  -.814193267D+00  0.172913608D-01
0.334000000D+01  -.815624411D+00  0.172543555D-01
0.335000000D+01  -.817032967D+00  0.172173473D-01
0.336000000D+01  -.818416158D+00  0.171803418D-01
0.337000000D+01  -.819772639D+00  0.171433433D-01
0.338000000D+01  -.821110906D+00  0.171063553D-01
0.339000000D+01  -.822437425D+00  0.170693802D-01
0.340000000D+01  -.823751330D+00  0.170324195D-01
0.341000000D+01  -.825039004D+00  0.169954736D-01
0.342000000D+01  -.826299546D+00  0.169585419D-01
0.343000000D+01  -.827534229D+00  0.169216232D-01
0.344000000D+01  -.828737106D+00  0.168847152D-01
0.345000000D+01  -.829905634D+00  0.168478148D-01
0.346000000D+01  -.831048728D+00  0.168109183D-01
0.347000000D+01  -.832176673D+00  0.167740210D-01
0.348000000D+01  -.833285105D+00  0.167371177D-01
0.349000000D+01  -.834365018D+00  0.167002025D-01
0.350000000D+01  -.835415556D+00  0.166632688D-01
0.351000000D+01  -.836447413D+00  0.166263095D-01
0.352000000D+01  -.837465552D+00  0.165893172D-01
0.353000000D+01  -.838462334D+00  0.165522837D-01
0.354000000D+01  -.839430414D+00  0.165152006D-01
0.355000000D+01  -.840366611D+00  0.164780590D-01
0.356000000D+01  -.841271619D+00  0.164408499D-01
0.357000000D+01  -.842150673D+00  0.164035638D-01
0.358000000D+01  -.843006749D+00  0.163661911D-01
0.359000000D+01  -.843851270D+00  0.163287221D-01
0.360000000D+01  -.844692099D+00  0.162911468D-01
0.361000000D+01  -.845531149D+00  0.162534551D-01
0.362000000D+01  -.846367557D+00  0.162156372D-01
0.363000000D+01  -.847199245D+00  0.161776830D-01
0.364000000D+01  -.848023801D+00  0.161395825D-01
0.365000000D+01  -.848838893D+00  0.161013258D-01
0.366000000D+01  -.849642339D+00  0.160629033D-01
0.367000000D+01  -.850432026D+00  0.160243053D-01
0.368000000D+01  -.851173510D+00  0.159855225D-01
0.369000000D+01  -.851829260D+00  0.159465459D-01
0.370000000D+01  -.852447983D+00  0.159073665D-01
0.371000000D+01  -.853032216D+00  0.158679758D-01
0.372000000D+01  -.853586244D+00  0.158283656D-01
0.373000000D+01  -.854113920D+00  0.157885281D-01
0.374000000D+01  -.854614129D+00  0.157484558D-01
0.375000000D+01  -.855073056D+00  0.157081417D-01
0.376000000D+01  -.855479684D+00  0.156675791D-01
0.377000000D+01  -.855837031D+00  0.156267618D-01
0.378000000D+01  -.856152367D+00  0.155856841D-01
0.379000000D+01  -.856419722D+00  0.155443406D-01
0.380000000D+01  -.856636833D+00  0.155027266D-01
0.381000000D+01  -.856809433D+00  0.154608377D-01
0.382000000D+01  -.856943801D+00  0.154186702D-01
0.383000000D+01  -.857038122D+00  0.153762206D-01
0.384000000D+01  -.857088304D+00  0.153334861D-01
0.385000000D+01  -.857102948D+00  0.152904645D-01
0.386000000D+01  -.857087725D+00  0.152471537D-01
0.387000000D+01  -.857041147D+00  0.152035525D-01
0.388000000D+01  -.856961804D+00  0.151596599D-01
0.389000000D+01  -.856849619D+00  0.151154756D-01
0.390000000D+01  -.856705598D+00  0.150709995D-01
0.391000000D+01  -.856530938D+00  0.150262323D-01
0.392000000D+01  -.856327131D+00  0.149811749D-01
0.393000000D+01  -.856095236D+00  0.149358285D-01
0.394000000D+01  -.855837370D+00  0.148901951D-01
0.395000000D+01  -.855556229D+00  0.148442769D-01
0.396000000D+01  -.855254310D+00  0.147980763D-01
0.397000000D+01  -.854933532D+00  0.147515964D-01
0.398000000D+01  -.854595175D+00  0.147048404D-01
0.399000000D+01  -.854239975D+00  0.146578120D-01
0.400000000D+01  -.853868284D+00  0.146105150D-01
0.401000000D+01  -.853480221D+00  0.145629538D-01
0.402000000D+01  -.853075801D+00  0.145151328D-01
0.403000000D+01  -.852655013D+00  0.144670568D-01
0.404000000D+01  -.852217914D+00  0.144187306D-01
0.405000000D+01  -.851764675D+00  0.143701597D-01
0.406000000D+01  -.851295586D+00  0.143213493D-01
0.407000000D+01  -.850811013D+00  0.142723050D-01
0.408000000D+01  -.850311335D+00  0.142230325D-01
0.409000000D+01  -.849796891D+00  0.141735378D-01
0.410000000D+01  -.849267929D+00  0.141238268D-01
0.411000000D+01  -.848724575D+00  0.140739057D-01
0.412000000D+01  -.848166816D+00  0.140237806D-01
0.413000000D+01  -.847594493D+00  0.139734579D-01
0.414000000D+01  -.847007302D+00  0.139229439D-01
0.415000000D+01  -.846404808D+00  0.138722450D-01
0.416000000D+01  -.845786452D+00  0.138213676D-01
0.417000000D+01  -.845151570D+00  0.137703183D-01
0.418000000D+01  -.844499402D+00  0.137191035D-01
0.419000000D+01  -.843829112D+00  0.136677297D-01
0.420000000D+01  -.843139796D+00  0.136162035D-01
0.421000000D+01  -.842430499D+00  0.135645313D-01
0.422000000D+01  -.841700222D+00  0.135127195D-01
0.423000000D+01  -.840947935D+00  0.134607747D-01
0.424000000D+01  -.840172586D+00  0.134087033D-01
0.425000000D+01  -.839373105D+00  0.133565116D-01
0.426000000D+01  -.838548412D+00  0.133042060D-01
0.427000000D+01  -.837697427D+00  0.132517927D-01
0.428000000D+01  -.836819067D+00  0.131992779D-01
0.429000000D+01  -.835912255D+00  0.131466676D-01
0.430000000D+01  -.834975926D+00  0.130939679D-01
0.431000000D+01  -.834009022D+00  0.130411843D-01
0.432000000D+01  -.833010503D+00  0.129883225D-01
0.433000000D+01  -.831979343D+00  0.129353876D-01
0.434000000D+01  -.830914535D+00  0.128823848D-01
0.435000000D+01  -.829815091D+00  0.128293185D-01
0.436000000D+01  -.828680044D+00  0.127761928D-01
0.437000000D+01  -.827508449D+00  0.127230115D-01
0.438000000D+01  -.826299383D+00  0.126697774D-01
0.439000000D+01  -.825051948D+00  0.126164930D-01
0.440000000D+01  -.823765268D+00  0.125631599D-01
0.441000000D+01  -.822438493D+00  0.125097787D-01
0.442000000D+01  -.821070795D+00  0.124563494D-01
0.443000000D+01  -.819661373D+00  0.124028705D-01
0.444000000D+01  -.818209451D+00  0.123493398D-01
0.445000000D+01  -.816714277D+00  0.122957536D-01
0.446000000D+01  -.815175126D+00  0.122421069D-01
0.447000000D+01  -.813591298D+00  0.121883932D-01
0.448000000D+01  -.811962116D+00  0.121346043D-01
0.449000000D+01  -.810286931D+00  0.120807306D-01
0.450000000D+01  -.808565117D+00  0.120267602D-01
0.451000000D+01  -.806796076D+00  0.119726795D-01
0.452000000D+01  -.804979233D+00  0.119184729D-01
0.453000000D+01  -.803114037D+00  0.118641224D-01
0.454000000D+01  -.801199963D+00  0.118096077D-01
0.455000000D+01  -.799236512D+00  0.117549059D-01
0.456000000D+01  -.797223206D+00  0.116999916D-01
0.457000000D+01  -.795159594D+00  0.116448368D-01
0.458000000D+01  -.793045248D+00  0.115894102D-01
0.459000000D+01  -.790879764D+00  0.115336780D-01
0.460000000D+01  -.788662762D+00  0.114776029D-01
0.461000000D+01  -.786393884D+00  0.114211447D-01
0.462000000D+01  -.784072798D+00  0.113642595D-01
0.463000000D+01  -.781699192D+00  0.113069003D-01
0.464000000D+01  -.779272778D+00  0.112490166D-01
0.465000000D+01  -.776793293D+00  0.111905542D-01
0.466000000D+01  -.774260492D+00  0.111314556D-01
0.467000000D+01  -.771674155D+00  0.110716595D-01
0.468000000D+01  -.769034083D+00  0.110111007D-01
0.469000000D+01  -.766340100D+00  0.109497109D-01
0.470000000D+01  -.763592049D+00  0.108874176D-01
0.471000000D+01  -.760789797D+00  0.108241451D-01
0.472000000D+01  -.757933230D+00  0.107598139D-01
0.473000000D+01  -.755022256D+00  0.106943411D-01
0.474000000D+01  -.752056802D+00  0.106276403D-01
0.475000000D+01  -.749036819D+00  0.105596222D-01
0.476000000D+01  -.745962274D+00  0.104901940D-01
0.477000000D+01  -.742833155D+00  0.104192601D-01
0.478000000D+01  -.739649472D+00  0.103467222D-01
0.479000000D+01  -.736411251D+00  0.102724794D-01
0.480000000D+01  -.733118540D+00  0.101964283D-01
0.481000000D+01  -.729771406D+00  0.101184637D-01
0.482000000D+01  -.726369932D+00  0.100384787D-01
0.483000000D+01  -.722914223D+00  0.995636469D-02
0.484000000D+01  -.719404401D+00  0.987201210D-02
0.485000000D+01  -.715840605D+00  0.978531057D-02
0.486000000D+01  -.712222994D+00  0.969614936D-02
0.487000000D+01  -.708551745D+00  0.960441769D-02
0.488000000D+01  -.704827051D+00  0.951000522D-02
0.489000000D+01  -.701049122D+00  0.941280239D-02
0.490000000D+01  -.697218188D+00  0.931270091D-02
0.491000000D+01  -.693334494D+00  0.920959415D-02
0.492000000D+01  -.689398301D+00  0.910337762D-02
0.493000000D+01  -.685409889D+00  0.899394941D-02
0.494000000D+01  -.681369553D+00  0.888121061D-02
0.495000000D+01  -.677277605D+00  0.876506584D-02
0.496000000D+01  -.673134371D+00  0.864542362D-02
0.497000000D+01  -.668940196D+00  0.852219692D-02
0.498000000D+01  -.664695439D+00  0.839530351D-02
0.499000000D+01  -.660400473D+00  0.826466647D-02
0.500000000D+01  -.656055689D+00  0.813021458D-02
0.501000000D+01  -.651661493D+00  0.799188276D-02
0.502000000D+01  -.647218302D+00  0.784961243D-02
0.503000000D+01  -.642726552D+00  0.770335189D-02
0.504000000D+01  -.638186692D+00  0.755305672D-02
0.505000000D+01  -.633599184D+00  0.739869005D-02
0.506000000D+01  -.628964506D+00  0.724022289D-02
0.507000000D+01  -.624283149D+00  0.707763441D-02
0.508000000D+01  -.619555616D+00  0.691091217D-02
0.509000000D+01  -.614782425D+00  0.674005236D-02
0.510000000D+01  -.609964107D+00  0.656505995D-02
0.511000000D+01  -.605101206D+00  0.638594885D-02
0.512000000D+01  -.600194277D+00  0.620274201D-02
0.513000000D+01  -.595243889D+00  0.601547150D-02
0.514000000D+01  -.590250621D+00  0.582417852D-02
0.515000000D+01  -.585215066D+00  0.562891341D-02
0.516000000D+01  -.580137827D+00  0.542973562D-02
0.517000000D+01  -.575019518D+00  0.522671359D-02
